event_id,user_id,session_id,event_timestamp,event_name,feature_name
13020,507,1762,2026-04-13 15:57:09,signup_started,
13021,507,1762,2026-04-13 15:56:09,workspace_created,
13022,507,1762,2026-04-13 16:08:09,task_created,task_created
13023,507,1762,2026-04-13 16:05:09,task_created,task_created
13024,507,1762,2026-04-13 16:12:09,feature_used,feature_used
13025,507,1763,2026-03-15 23:17:39,landing_page_view,
13026,507,1763,2026-03-15 22:52:39,signup_started,
13027,507,1763,2026-03-15 22:49:39,signup_completed,
13028,507,1763,2026-03-15 22:50:39,task_created,task_created
13029,507,1763,2026-03-15 23:19:39,task_created,task_created
13030,507,1763,2026-03-15 22:55:39,task_created,task_created
13031,507,1763,2026-03-15 22:59:39,task_created,task_created
13032,507,1763,2026-03-15 23:20:39,feature_used,feature_used
13033,507,1764,2026-04-17 11:00:00,landing_page_view,
13034,507,1764,2026-04-17 11:11:00,signup_started,
13035,507,1764,2026-04-17 11:19:00,signup_completed,
13036,507,1764,2026-04-17 11:14:00,task_created,task_created
13037,507,1764,2026-04-17 11:11:00,task_created,task_created
13038,507,1764,2026-04-17 11:05:00,task_created,task_created
13039,507,1764,2026-04-17 11:05:00,task_created,task_created
13040,507,1764,2026-04-17 11:00:00,task_created,task_created
13041,507,1764,2026-04-17 11:15:00,subscription_started,
13042,507,1764,2026-04-17 11:19:00,payment_completed,
13043,507,1765,2026-05-23 17:38:00,landing_page_view,
13044,507,1765,2026-05-23 17:46:00,signup_started,
13045,507,1765,2026-05-23 17:47:00,signup_completed,
13046,507,1765,2026-05-23 17:38:00,workspace_created,
13047,507,1765,2026-05-23 17:32:00,task_created,task_created
13048,507,1765,2026-05-23 17:29:00,task_created,task_created
13049,507,1765,2026-05-23 17:34:00,task_created,task_created
13050,507,1765,2026-05-23 17:30:00,feature_used,feature_used
13051,507,1766,2026-04-09 08:57:38,landing_page_view,
13052,507,1766,2026-04-09 08:58:38,signup_started,
13053,507,1766,2026-04-09 08:50:38,signup_completed,
13054,507,1766,2026-04-09 08:57:38,workspace_created,
13055,507,1766,2026-04-09 09:08:38,task_created,task_created
13056,507,1766,2026-04-09 09:03:38,feature_used,feature_used
13057,508,1767,2026-03-25 11:14:20,landing_page_view,
13058,508,1767,2026-03-25 11:43:20,signup_completed,
13059,508,1767,2026-03-25 11:17:20,workspace_created,
13060,508,1767,2026-03-25 11:16:20,first_task_created,
13061,508,1767,2026-03-25 11:27:20,task_created,task_created
13062,508,1767,2026-03-25 11:39:20,task_created,task_created
13063,508,1767,2026-03-25 11:46:20,feature_used,feature_used
13064,508,1768,2026-04-04 16:31:48,landing_page_view,
13065,508,1768,2026-04-04 16:09:48,signup_started,
13066,508,1768,2026-04-04 16:38:48,signup_completed,
13067,508,1768,2026-04-04 16:32:48,workspace_created,
13068,508,1768,2026-04-04 16:41:48,task_created,task_created
13069,508,1768,2026-04-04 16:42:48,task_created,task_created
13070,508,1768,2026-04-04 16:40:48,task_created,task_created
13071,508,1768,2026-04-04 16:35:48,task_created,task_created
13072,508,1768,2026-04-04 16:36:48,task_created,task_created
13073,508,1768,2026-04-04 16:33:48,feature_used,feature_used
13074,508,1769,2026-05-04 16:37:07,landing_page_view,
13075,508,1769,2026-05-04 16:33:07,signup_started,
13076,508,1769,2026-05-04 16:28:07,signup_completed,
13077,508,1769,2026-05-04 16:43:07,task_created,task_created
13078,508,1769,2026-05-04 16:39:07,task_created,task_created
13079,508,1769,2026-05-04 16:29:07,task_created,task_created
13080,508,1769,2026-05-04 16:36:07,feature_used,feature_used
13081,509,1770,2026-03-04 05:42:20,landing_page_view,
13082,509,1770,2026-03-04 05:39:20,signup_started,
13083,509,1770,2026-03-04 05:45:20,signup_completed,
13084,509,1770,2026-03-04 05:48:20,workspace_created,
13085,509,1770,2026-03-04 05:33:20,task_created,task_created
13086,509,1770,2026-03-04 05:44:20,task_created,task_created
13087,509,1770,2026-03-04 05:43:20,task_created,task_created
13088,509,1770,2026-03-04 05:45:20,feature_used,feature_used
13089,509,1771,2026-04-30 11:24:36,landing_page_view,
13090,509,1771,2026-04-30 11:12:36,signup_started,
13091,509,1771,2026-04-30 11:16:36,signup_completed,
13092,509,1771,2026-04-30 11:30:36,task_created,task_created
13093,509,1771,2026-04-30 11:25:36,subscription_started,
13094,509,1771,2026-04-30 11:21:36,payment_completed,
13095,510,1772,2026-03-15 09:29:35,landing_page_view,
13096,510,1772,2026-03-15 09:44:35,signup_started,
13097,510,1772,2026-03-15 09:55:35,signup_completed,
13098,510,1772,2026-03-15 10:04:35,first_task_created,
13099,510,1772,2026-03-15 09:37:35,task_created,task_created
13100,510,1772,2026-03-15 09:37:35,task_created,task_created
13101,510,1772,2026-03-15 09:39:35,task_created,task_created
13102,510,1772,2026-03-15 09:51:35,task_created,task_created
13103,510,1773,2026-04-30 13:42:25,landing_page_view,
13104,510,1773,2026-04-30 14:01:25,signup_started,
13105,510,1773,2026-04-30 13:40:25,workspace_created,
13106,510,1773,2026-04-30 14:16:25,first_task_created,
13107,510,1773,2026-04-30 13:46:25,task_created,task_created
13108,510,1773,2026-04-30 13:41:25,task_created,task_created
13109,510,1773,2026-04-30 14:10:25,task_created,task_created
13110,510,1773,2026-04-30 13:47:25,task_created,task_created
13111,510,1773,2026-04-30 14:13:25,task_created,task_created
13112,510,1773,2026-04-30 13:50:25,feature_used,feature_used
13113,510,1773,2026-04-30 13:51:25,subscription_started,
13114,510,1774,2026-05-07 14:54:39,landing_page_view,
13115,510,1774,2026-05-07 15:05:39,signup_started,
13116,510,1774,2026-05-07 14:47:39,signup_completed,
13117,510,1774,2026-05-07 15:07:39,workspace_created,
13118,510,1774,2026-05-07 15:13:39,task_created,task_created
13119,510,1774,2026-05-07 14:59:39,task_created,task_created
13120,510,1774,2026-05-07 14:53:39,task_created,task_created
13121,510,1774,2026-05-07 14:52:39,task_created,task_created
13122,510,1774,2026-05-07 15:01:39,subscription_started,
13123,510,1774,2026-05-07 15:12:39,payment_completed,
13124,510,1775,2026-03-11 06:39:34,landing_page_view,
13125,510,1775,2026-03-11 06:53:34,signup_completed,
13126,510,1775,2026-03-11 06:54:34,first_task_created,
13127,510,1775,2026-03-11 06:54:34,task_created,task_created
13128,510,1775,2026-03-11 06:52:34,task_created,task_created
13129,510,1775,2026-03-11 07:08:34,task_created,task_created
13130,510,1775,2026-03-11 06:41:34,task_created,task_created
13131,510,1775,2026-03-11 07:00:34,feature_used,feature_used
13132,510,1776,2026-03-12 08:55:58,landing_page_view,
13133,510,1776,2026-03-12 08:57:58,signup_completed,
13134,510,1776,2026-03-12 08:49:58,workspace_created,
13135,510,1776,2026-03-12 08:57:58,first_task_created,
13136,510,1776,2026-03-12 08:48:58,task_created,task_created
13137,510,1776,2026-03-12 08:52:58,task_created,task_created
13138,510,1776,2026-03-12 08:55:58,feature_used,feature_used
13139,511,1777,2026-03-18 15:53:17,landing_page_view,
13140,511,1777,2026-03-18 16:16:17,signup_started,
13141,511,1777,2026-03-18 16:07:17,signup_completed,
13142,511,1777,2026-03-18 16:01:17,workspace_created,
13143,511,1777,2026-03-18 16:07:17,task_created,task_created
13144,511,1777,2026-03-18 16:06:17,task_created,task_created
13145,511,1777,2026-03-18 15:54:17,task_created,task_created
13146,511,1777,2026-03-18 16:20:17,task_created,task_created
13147,511,1777,2026-03-18 16:27:17,task_created,task_created
13148,511,1777,2026-03-18 15:56:17,task_created,task_created
13149,511,1777,2026-03-18 16:17:17,feature_used,feature_used
13150,511,1778,2026-04-15 04:41:45,landing_page_view,
13151,511,1778,2026-04-15 04:38:45,signup_started,
13152,511,1778,2026-04-15 04:30:45,signup_completed,
13153,511,1778,2026-04-15 04:35:45,workspace_created,
13154,511,1778,2026-04-15 04:09:45,task_created,task_created
13155,511,1778,2026-04-15 04:18:45,feature_used,feature_used
13156,511,1779,2026-03-19 23:19:17,landing_page_view,
13157,511,1779,2026-03-19 22:55:17,signup_started,
13158,511,1779,2026-03-19 23:01:17,workspace_created,
13159,511,1779,2026-03-19 22:56:17,first_task_created,
13160,511,1779,2026-03-19 23:16:17,task_created,task_created
13161,511,1779,2026-03-19 22:59:17,task_created,task_created
13162,511,1779,2026-03-19 23:27:17,task_created,task_created
13163,511,1779,2026-03-19 23:07:17,feature_used,feature_used
13164,511,1780,2026-05-21 03:52:55,landing_page_view,
13165,511,1780,2026-05-21 03:48:55,signup_started,
13166,511,1780,2026-05-21 04:06:55,signup_completed,
13167,511,1780,2026-05-21 03:46:55,workspace_created,
13168,511,1780,2026-05-21 04:19:55,task_created,task_created
13169,511,1780,2026-05-21 03:49:55,task_created,task_created
13170,511,1780,2026-05-21 03:55:55,task_created,task_created
13171,511,1780,2026-05-21 04:03:55,feature_used,feature_used
13172,512,1781,2026-04-03 20:25:15,landing_page_view,
13173,512,1781,2026-04-03 20:08:15,signup_started,
13174,512,1781,2026-04-03 20:07:15,signup_completed,
13175,512,1781,2026-04-03 20:23:15,first_task_created,
13176,512,1781,2026-04-03 20:25:15,subscription_started,
13177,512,1781,2026-04-03 20:11:15,payment_completed,
13178,512,1782,2026-04-23 21:25:24,landing_page_view,
13179,512,1782,2026-04-23 21:25:24,signup_started,
13180,512,1782,2026-04-23 21:35:24,signup_completed,
13181,512,1782,2026-04-23 21:50:24,first_task_created,
13182,512,1782,2026-04-23 21:27:24,feature_used,feature_used
13183,512,1782,2026-04-23 21:18:24,subscription_started,
13184,512,1782,2026-04-23 21:33:24,payment_completed,
13185,512,1783,2026-04-06 00:15:13,landing_page_view,
13186,512,1783,2026-04-06 00:18:13,signup_started,
13187,512,1783,2026-04-06 00:29:13,workspace_created,
13188,512,1783,2026-04-06 00:15:13,first_task_created,
13189,512,1783,2026-04-06 00:13:13,task_created,task_created
13190,512,1783,2026-04-06 00:26:13,task_created,task_created
13191,512,1783,2026-04-06 00:11:13,task_created,task_created
13192,512,1784,2026-03-12 12:49:23,landing_page_view,
13193,512,1784,2026-03-12 12:46:23,signup_completed,
13194,512,1784,2026-03-12 12:59:23,first_task_created,
13195,512,1784,2026-03-12 12:28:23,subscription_started,
13196,512,1785,2026-05-13 11:34:10,landing_page_view,
13197,512,1785,2026-05-13 11:41:10,signup_started,
13198,512,1785,2026-05-13 11:39:10,first_task_created,
13199,512,1785,2026-05-13 11:29:10,feature_used,feature_used
13200,512,1785,2026-05-13 11:22:10,subscription_started,
13201,513,1786,2026-05-08 21:33:28,landing_page_view,
13202,513,1786,2026-05-08 21:38:28,signup_started,
13203,513,1786,2026-05-08 21:16:28,signup_completed,
13204,513,1786,2026-05-08 21:33:28,workspace_created,
13205,513,1786,2026-05-08 21:27:28,task_created,task_created
13206,513,1786,2026-05-08 21:40:28,task_created,task_created
13207,513,1786,2026-05-08 21:29:28,task_created,task_created
13208,513,1786,2026-05-08 21:41:28,feature_used,feature_used
13209,513,1787,2026-04-18 22:19:55,landing_page_view,
13210,513,1787,2026-04-18 22:29:55,signup_started,
13211,513,1787,2026-04-18 22:24:55,task_created,task_created
13212,513,1787,2026-04-18 22:20:55,feature_used,feature_used
13213,513,1788,2026-03-23 10:56:41,landing_page_view,
13214,513,1788,2026-03-23 10:54:41,signup_started,
13215,513,1788,2026-03-23 10:42:41,task_created,task_created
13216,513,1788,2026-03-23 10:44:41,task_created,task_created
13217,513,1788,2026-03-23 10:43:41,task_created,task_created
13218,513,1788,2026-03-23 10:56:41,task_created,task_created
13219,513,1788,2026-03-23 10:54:41,subscription_started,
13220,513,1788,2026-03-23 10:42:41,payment_completed,
13221,514,1789,2026-05-06 11:24:53,landing_page_view,
13222,514,1789,2026-05-06 11:19:53,signup_started,
13223,514,1789,2026-05-06 11:30:53,signup_completed,
13224,514,1789,2026-05-06 11:28:53,workspace_created,
13225,514,1789,2026-05-06 11:33:53,first_task_created,
13226,514,1789,2026-05-06 11:26:53,feature_used,feature_used
13227,514,1789,2026-05-06 11:29:53,subscription_started,
13228,514,1789,2026-05-06 11:33:53,payment_completed,
13229,514,1790,2026-04-04 22:11:05,landing_page_view,
13230,514,1790,2026-04-04 22:13:05,signup_started,
13231,514,1790,2026-04-04 22:09:05,task_created,task_created
13232,514,1790,2026-04-04 22:09:05,task_created,task_created
13233,514,1790,2026-04-04 22:10:05,task_created,task_created
13234,514,1790,2026-04-04 22:08:05,task_created,task_created
13235,514,1790,2026-04-04 22:13:05,feature_used,feature_used
13236,515,1791,2026-03-05 15:39:46,landing_page_view,
13237,515,1791,2026-03-05 15:23:46,signup_completed,
13238,515,1791,2026-03-05 15:33:46,workspace_created,
13239,515,1791,2026-03-05 15:36:46,feature_used,feature_used
13240,515,1792,2026-03-16 12:40:21,landing_page_view,
13241,515,1792,2026-03-16 12:57:21,signup_started,
13242,515,1792,2026-03-16 12:56:21,task_created,task_created
13243,515,1792,2026-03-16 12:53:21,task_created,task_created
13244,515,1792,2026-03-16 12:45:21,task_created,task_created
13245,515,1792,2026-03-16 12:24:21,task_created,task_created
13246,515,1792,2026-03-16 12:26:21,task_created,task_created
13247,515,1792,2026-03-16 12:24:21,feature_used,feature_used
13248,515,1793,2026-05-18 08:48:14,landing_page_view,
13249,515,1793,2026-05-18 08:39:14,signup_started,
13250,515,1793,2026-05-18 08:25:14,signup_completed,
13251,515,1793,2026-05-18 08:41:14,workspace_created,
13252,515,1793,2026-05-18 08:32:14,feature_used,feature_used
13253,515,1794,2026-03-06 17:08:12,landing_page_view,
13254,515,1794,2026-03-06 17:09:12,signup_started,
13255,515,1794,2026-03-06 17:44:12,signup_completed,
13256,515,1794,2026-03-06 17:23:12,workspace_created,
13257,515,1794,2026-03-06 17:46:12,task_created,task_created
13258,515,1794,2026-03-06 17:15:12,task_created,task_created
13259,515,1794,2026-03-06 17:35:12,task_created,task_created
13260,515,1794,2026-03-06 17:34:12,task_created,task_created
13261,515,1794,2026-03-06 17:25:12,task_created,task_created
13262,515,1794,2026-03-06 17:41:12,task_created,task_created
13263,515,1794,2026-03-06 17:12:12,feature_used,feature_used
13264,515,1795,2026-03-31 00:49:21,landing_page_view,
13265,515,1795,2026-03-31 00:40:21,signup_started,
13266,515,1795,2026-03-31 00:51:21,signup_completed,
13267,515,1795,2026-03-31 00:43:21,workspace_created,
13268,516,1796,2026-04-02 20:40:10,landing_page_view,
13269,516,1796,2026-04-02 20:33:10,signup_started,
13270,516,1796,2026-04-02 20:36:10,subscription_started,
13271,517,1797,2026-04-24 17:33:44,landing_page_view,
13272,517,1797,2026-04-24 17:42:44,signup_started,
13273,517,1797,2026-04-24 17:32:44,signup_completed,
13274,517,1797,2026-04-24 17:39:44,task_created,task_created
13275,517,1797,2026-04-24 17:33:44,task_created,task_created
13276,517,1797,2026-04-24 17:39:44,task_created,task_created
13277,517,1797,2026-04-24 17:41:44,task_created,task_created
13278,517,1797,2026-04-24 17:32:44,feature_used,feature_used
13279,518,1798,2026-05-02 03:26:32,landing_page_view,
13280,518,1798,2026-05-02 03:26:32,signup_started,
13281,518,1798,2026-05-02 03:30:32,signup_completed,
13282,519,1799,2026-03-01 06:31:27,landing_page_view,
13283,519,1799,2026-03-01 06:25:27,signup_started,
13284,519,1799,2026-03-01 06:25:27,workspace_created,
13285,519,1799,2026-03-01 06:22:27,feature_used,feature_used
13286,519,1800,2026-04-10 01:11:46,landing_page_view,
13287,519,1800,2026-04-10 01:37:46,workspace_created,
13288,519,1800,2026-04-10 01:03:46,first_task_created,
13289,519,1800,2026-04-10 01:07:46,task_created,task_created
13290,519,1800,2026-04-10 01:12:46,feature_used,feature_used
13291,519,1800,2026-04-10 01:15:46,subscription_started,
13292,519,1800,2026-04-10 01:10:46,payment_completed,
13293,519,1801,2026-04-12 03:09:38,landing_page_view,
13294,519,1801,2026-04-12 03:10:38,signup_started,
13295,519,1801,2026-04-12 03:13:38,signup_completed,
13296,519,1801,2026-04-12 03:16:38,workspace_created,
13297,519,1801,2026-04-12 03:03:38,task_created,task_created
13298,519,1801,2026-04-12 03:06:38,task_created,task_created
13299,519,1802,2026-04-22 17:34:39,landing_page_view,
13300,519,1802,2026-04-22 17:14:39,signup_started,
13301,519,1802,2026-04-22 17:06:39,signup_completed,
13302,519,1802,2026-04-22 17:30:39,task_created,task_created
13303,519,1802,2026-04-22 17:31:39,task_created,task_created
13304,519,1802,2026-04-22 17:02:39,task_created,task_created
13305,519,1802,2026-04-22 17:31:39,feature_used,feature_used
13306,520,1803,2026-04-03 20:44:18,landing_page_view,
13307,520,1803,2026-04-03 19:52:18,signup_started,
13308,520,1803,2026-04-03 20:27:18,first_task_created,
13309,520,1803,2026-04-03 20:57:18,task_created,task_created
13310,520,1803,2026-04-03 20:33:18,task_created,task_created
13311,520,1803,2026-04-03 20:08:18,task_created,task_created
13312,520,1804,2026-03-29 22:02:13,landing_page_view,
13313,520,1804,2026-03-29 21:34:13,workspace_created,
13314,520,1804,2026-03-29 22:01:13,first_task_created,
13315,520,1804,2026-03-29 22:06:13,feature_used,feature_used
13316,520,1805,2026-04-19 23:18:45,landing_page_view,
13317,520,1805,2026-04-19 22:52:45,signup_started,
13318,520,1805,2026-04-19 22:32:45,signup_completed,
13319,520,1805,2026-04-19 22:38:45,workspace_created,
13320,520,1805,2026-04-19 23:21:45,feature_used,feature_used
13321,520,1806,2026-03-14 04:36:16,landing_page_view,
13322,520,1806,2026-03-14 04:12:16,signup_completed,
13323,520,1806,2026-03-14 04:42:16,task_created,task_created
13324,520,1806,2026-03-14 04:11:16,task_created,task_created
13325,520,1807,2026-03-31 11:48:55,landing_page_view,
13326,520,1807,2026-03-31 11:57:55,signup_started,
13327,520,1807,2026-03-31 11:55:55,first_task_created,
13328,520,1807,2026-03-31 11:35:55,task_created,task_created
13329,520,1807,2026-03-31 11:41:55,task_created,task_created
13330,520,1807,2026-03-31 11:30:55,task_created,task_created
13331,520,1807,2026-03-31 11:43:55,feature_used,feature_used
13332,521,1808,2026-05-20 07:06:30,landing_page_view,
13333,521,1808,2026-05-20 07:07:30,signup_started,
13334,521,1808,2026-05-20 06:36:30,signup_completed,
13335,521,1808,2026-05-20 06:56:30,first_task_created,
13336,521,1808,2026-05-20 06:41:30,task_created,task_created
13337,521,1808,2026-05-20 06:20:30,task_created,task_created
13338,521,1809,2026-03-15 01:54:21,landing_page_view,
13339,521,1809,2026-03-15 01:54:21,signup_started,
13340,521,1809,2026-03-15 02:07:21,workspace_created,
13341,521,1809,2026-03-15 01:34:21,first_task_created,
13342,521,1809,2026-03-15 02:11:21,task_created,task_created
13343,521,1809,2026-03-15 01:43:21,task_created,task_created
13344,521,1809,2026-03-15 02:04:21,task_created,task_created
13345,521,1809,2026-03-15 01:45:21,task_created,task_created
13346,521,1809,2026-03-15 01:06:21,subscription_started,
13347,521,1809,2026-03-15 02:08:21,payment_completed,
13348,521,1810,2026-04-21 08:40:59,landing_page_view,
13349,521,1810,2026-04-21 09:00:59,signup_started,
13350,521,1810,2026-04-21 08:35:59,signup_completed,
13351,521,1810,2026-04-21 08:42:59,workspace_created,
13352,521,1810,2026-04-21 09:04:59,task_created,task_created
13353,521,1810,2026-04-21 08:48:59,task_created,task_created
13354,521,1811,2026-05-21 14:45:16,landing_page_view,
13355,521,1811,2026-05-21 14:57:16,signup_started,
13356,521,1811,2026-05-21 14:48:16,task_created,task_created
13357,521,1811,2026-05-21 14:38:16,task_created,task_created
13358,521,1811,2026-05-21 14:36:16,task_created,task_created
13359,521,1811,2026-05-21 14:53:16,task_created,task_created
13360,521,1811,2026-05-21 14:16:16,task_created,task_created
13361,521,1811,2026-05-21 14:32:16,feature_used,feature_used
13362,521,1812,2026-03-29 07:03:49,landing_page_view,
13363,521,1812,2026-03-29 07:02:49,signup_started,
13364,521,1812,2026-03-29 07:10:49,signup_completed,
13365,521,1812,2026-03-29 06:46:49,workspace_created,
13366,521,1812,2026-03-29 07:00:49,subscription_started,
13367,521,1812,2026-03-29 07:07:49,payment_completed,
13368,521,1813,2026-05-08 19:52:53,landing_page_view,
13369,521,1813,2026-05-08 19:28:53,signup_started,
13370,521,1813,2026-05-08 20:01:53,signup_completed,
13371,521,1814,2026-03-07 05:40:38,landing_page_view,
13372,521,1814,2026-03-07 05:54:38,signup_started,
13373,521,1814,2026-03-07 05:49:38,signup_completed,
13374,521,1814,2026-03-07 06:42:38,workspace_created,
13375,521,1814,2026-03-07 06:20:38,first_task_created,
13376,521,1814,2026-03-07 06:37:38,task_created,task_created
13377,521,1814,2026-03-07 05:39:38,feature_used,feature_used
13378,521,1815,2026-04-08 15:45:38,landing_page_view,
13379,521,1815,2026-04-08 15:45:38,signup_started,
13380,521,1815,2026-04-08 15:41:38,signup_completed,
13381,521,1815,2026-04-08 15:35:38,workspace_created,
13382,521,1815,2026-04-08 15:25:38,task_created,task_created
13383,521,1815,2026-04-08 15:30:38,task_created,task_created
13384,521,1815,2026-04-08 15:25:38,task_created,task_created
13385,521,1815,2026-04-08 15:29:38,task_created,task_created
13386,521,1816,2026-04-20 14:23:32,landing_page_view,
13387,521,1816,2026-04-20 15:03:32,signup_started,
13388,521,1816,2026-04-20 14:44:32,signup_completed,
13389,521,1816,2026-04-20 14:41:32,task_created,task_created
13390,521,1816,2026-04-20 14:17:32,subscription_started,
13391,521,1817,2026-04-27 23:35:24,landing_page_view,
13392,521,1817,2026-04-27 23:51:24,signup_started,
13393,521,1817,2026-04-27 23:12:24,signup_completed,
13394,521,1817,2026-04-27 23:59:24,workspace_created,
13395,521,1817,2026-04-27 23:15:24,task_created,task_created
13396,521,1817,2026-04-27 23:19:24,task_created,task_created
13397,521,1817,2026-04-27 23:29:24,task_created,task_created
13398,522,1818,2026-05-02 18:25:46,landing_page_view,
13399,522,1818,2026-05-02 18:29:46,signup_started,
13400,522,1818,2026-05-02 18:24:46,signup_completed,
13401,522,1818,2026-05-02 18:24:46,workspace_created,
13402,522,1818,2026-05-02 18:30:46,task_created,task_created
13403,522,1818,2026-05-02 18:30:46,task_created,task_created
13404,522,1818,2026-05-02 18:29:46,task_created,task_created
13405,522,1818,2026-05-02 18:24:46,task_created,task_created
13406,522,1818,2026-05-02 18:30:46,task_created,task_created
13407,522,1818,2026-05-02 18:29:46,feature_used,feature_used
13408,522,1819,2026-02-26 09:50:19,landing_page_view,
13409,522,1819,2026-02-26 09:50:19,signup_started,
13410,522,1819,2026-02-26 09:41:19,signup_completed,
13411,522,1819,2026-02-26 09:47:19,workspace_created,
13412,522,1819,2026-02-26 09:47:19,first_task_created,
13413,522,1819,2026-02-26 09:43:19,task_created,task_created
13414,522,1819,2026-02-26 09:47:19,task_created,task_created
13415,522,1819,2026-02-26 09:50:19,task_created,task_created
13416,522,1819,2026-02-26 09:43:19,task_created,task_created
13417,522,1819,2026-02-26 09:45:19,feature_used,feature_used
13418,523,1820,2026-03-01 11:12:24,landing_page_view,
13419,523,1820,2026-03-01 11:08:24,signup_started,
13420,523,1820,2026-03-01 11:09:24,signup_completed,
13421,523,1820,2026-03-01 11:09:24,workspace_created,
13422,523,1820,2026-03-01 11:00:24,task_created,task_created
13423,523,1820,2026-03-01 10:58:24,task_created,task_created
13424,523,1820,2026-03-01 11:00:24,task_created,task_created
13425,523,1820,2026-03-01 11:09:24,task_created,task_created
13426,523,1821,2026-03-21 19:56:40,landing_page_view,
13427,523,1821,2026-03-21 19:58:40,signup_started,
13428,523,1821,2026-03-21 20:06:40,signup_completed,
13429,523,1821,2026-03-21 20:07:40,workspace_created,
13430,523,1821,2026-03-21 19:57:40,first_task_created,
13431,523,1821,2026-03-21 19:58:40,task_created,task_created
13432,523,1821,2026-03-21 20:03:40,task_created,task_created
13433,523,1821,2026-03-21 19:56:40,subscription_started,
13434,523,1821,2026-03-21 20:04:40,payment_completed,
13435,524,1822,2026-02-26 03:15:30,landing_page_view,
13436,524,1822,2026-02-26 03:19:30,signup_started,
13437,524,1822,2026-02-26 03:25:30,signup_completed,
13438,524,1822,2026-02-26 03:21:30,task_created,task_created
13439,524,1822,2026-02-26 03:25:30,task_created,task_created
13440,524,1822,2026-02-26 03:17:30,task_created,task_created
13441,524,1822,2026-02-26 03:21:30,task_created,task_created
13442,524,1822,2026-02-26 03:20:30,feature_used,feature_used
13443,525,1823,2026-02-28 23:59:20,landing_page_view,
13444,525,1823,2026-02-28 23:55:20,signup_started,
13445,525,1823,2026-02-28 23:55:20,workspace_created,
13446,525,1823,2026-02-28 23:55:20,first_task_created,
13447,525,1823,2026-02-28 23:57:20,feature_used,feature_used
13448,526,1824,2026-05-14 17:25:52,landing_page_view,
13449,526,1824,2026-05-14 17:12:52,signup_started,
13450,526,1824,2026-05-14 17:14:52,signup_completed,
13451,526,1824,2026-05-14 17:11:52,subscription_started,
13452,526,1824,2026-05-14 17:24:52,payment_completed,
13453,526,1825,2026-04-06 14:55:55,landing_page_view,
13454,526,1825,2026-04-06 14:38:55,signup_started,
13455,526,1825,2026-04-06 15:03:55,signup_completed,
13456,526,1825,2026-04-06 14:56:55,workspace_created,
13457,526,1825,2026-04-06 14:48:55,task_created,task_created
13458,526,1825,2026-04-06 15:00:55,task_created,task_created
13459,526,1826,2026-03-26 06:04:15,landing_page_view,
13460,526,1826,2026-03-26 05:57:15,signup_started,
13461,526,1826,2026-03-26 05:50:15,signup_completed,
13462,526,1826,2026-03-26 05:36:15,first_task_created,
13463,526,1826,2026-03-26 06:07:15,feature_used,feature_used
13464,526,1827,2026-02-25 06:18:32,landing_page_view,
13465,526,1827,2026-02-25 06:16:32,signup_started,
13466,526,1827,2026-02-25 06:12:32,signup_completed,
13467,526,1827,2026-02-25 06:22:32,task_created,task_created
13468,526,1827,2026-02-25 06:35:32,feature_used,feature_used
13469,526,1828,2026-05-03 22:11:58,landing_page_view,
13470,526,1828,2026-05-03 22:05:58,signup_started,
13471,526,1828,2026-05-03 22:07:58,signup_completed,
13472,526,1828,2026-05-03 22:17:58,workspace_created,
13473,526,1828,2026-05-03 22:11:58,feature_used,feature_used
13474,526,1828,2026-05-03 22:07:58,subscription_started,
13475,526,1828,2026-05-03 21:58:58,payment_completed,
13476,526,1829,2026-04-06 13:56:27,landing_page_view,
13477,526,1829,2026-04-06 14:12:27,signup_started,
13478,526,1829,2026-04-06 13:56:27,signup_completed,
13479,526,1829,2026-04-06 13:42:27,task_created,task_created
13480,526,1829,2026-04-06 13:48:27,task_created,task_created
13481,527,1830,2026-03-04 20:24:48,landing_page_view,
13482,527,1830,2026-03-04 20:10:48,signup_started,
13483,527,1830,2026-03-04 20:03:48,signup_completed,
13484,527,1830,2026-03-04 20:14:48,task_created,task_created
13485,527,1830,2026-03-04 20:29:48,feature_used,feature_used
13486,527,1831,2026-04-30 16:34:34,landing_page_view,
13487,527,1831,2026-04-30 16:29:34,signup_started,
13488,527,1831,2026-04-30 16:25:34,signup_completed,
13489,527,1831,2026-04-30 16:22:34,workspace_created,
13490,527,1831,2026-04-30 16:26:34,first_task_created,
13491,527,1831,2026-04-30 16:31:34,task_created,task_created
13492,527,1832,2026-03-05 15:21:53,landing_page_view,
13493,527,1832,2026-03-05 15:20:53,signup_started,
13494,527,1832,2026-03-05 15:10:53,signup_completed,
13495,527,1832,2026-03-05 15:18:53,workspace_created,
13496,527,1832,2026-03-05 15:06:53,task_created,task_created
13497,527,1832,2026-03-05 15:11:53,task_created,task_created
13498,527,1832,2026-03-05 15:19:53,task_created,task_created
13499,527,1832,2026-03-05 15:12:53,task_created,task_created
13500,527,1832,2026-03-05 15:09:53,task_created,task_created
13501,527,1832,2026-03-05 15:16:53,subscription_started,
13502,527,1832,2026-03-05 15:21:53,payment_completed,
13503,527,1833,2026-05-15 22:58:56,landing_page_view,
13504,527,1833,2026-05-15 23:03:56,signup_started,
13505,527,1833,2026-05-15 23:01:56,signup_completed,
13506,527,1833,2026-05-15 22:57:56,first_task_created,
13507,527,1833,2026-05-15 22:44:56,task_created,task_created
