ticket_id,customer_id,created_date,issue_type,resolution_time_hours,ticket_status
28667,12005,2026-01-15,Billing,23.21,Resolved
28668,12005,2023-09-29,Login Issue,15.82,Closed
28669,12006,2025-04-08,Login Issue,34.14,Closed
28670,12007,2026-02-04,Performance,29.89,Resolved
28671,12007,2025-10-29,Login Issue,12.48,Closed
28672,12007,2023-11-10,Feature Request,7.86,Resolved
28673,12007,2024-07-18,Billing,32.88,Resolved
28674,12008,2025-11-08,Feature Request,26.23,Closed
28675,12009,2026-04-12,Login Issue,26.84,Resolved
28676,12009,2026-05-05,Login Issue,20.1,Resolved
28677,12010,2025-12-02,Feature Request,28.58,Resolved
28678,12010,2023-06-23,Bug,23.78,Resolved
28679,12010,2023-07-07,Bug,26.84,Resolved
28680,12011,2025-08-09,Bug,37.05,Closed
28681,12011,2024-11-05,Performance,16.7,Resolved
28682,12012,2026-04-30,Feature Request,23.95,Resolved
28683,12013,2025-04-24,Feature Request,30.53,Resolved
28684,12014,2026-01-21,Billing,6.77,Resolved
28685,12014,2025-07-27,Bug,5.36,Resolved
28686,12015,2026-04-04,Login Issue,13.99,Resolved
28687,12016,2025-08-02,Bug,11.49,Resolved
28688,12017,2026-03-31,Bug,37.8,Closed
28689,12017,2024-12-10,Bug,32.3,Resolved
28690,12017,2025-08-13,Billing,22.99,Resolved
28691,12017,2025-06-11,Performance,10.32,Closed
28692,12018,2025-11-23,Billing,24.45,Resolved
28693,12018,2026-02-04,Bug,21.65,Resolved
28694,12019,2025-02-27,Login Issue,25.44,Closed
28695,12019,2024-06-04,Bug,17.37,Closed
28696,12019,2026-04-03,Login Issue,6.19,Resolved
28697,12019,2024-12-08,Performance,19.12,Closed
28698,12020,2024-12-22,Feature Request,29.01,Resolved
28699,12021,2026-05-25,Feature Request,20.25,Resolved
28700,12021,2026-04-24,Billing,19.25,Closed
28701,12022,2024-05-30,Feature Request,32.19,Closed
28702,12023,2025-09-06,Billing,28.23,Closed
28703,12023,2025-11-05,Feature Request,12.63,Closed
28704,12024,2026-04-11,Billing,27.88,Resolved
28705,12024,2026-03-28,Feature Request,28.78,Resolved
28706,12024,2026-02-16,Billing,39.54,Closed
28707,12024,2026-03-26,Billing,20.1,Resolved
28708,12025,2024-03-19,Billing,17.35,Closed
28709,12026,2026-05-30,Feature Request,22.09,Closed
28710,12026,2025-10-04,Billing,37.85,Closed
28711,12026,2025-05-18,Performance,19.92,Resolved
28712,12026,2026-01-23,Billing,7.13,Resolved
28713,12027,2026-01-12,Billing,7.99,Resolved
28714,12027,2025-10-23,Feature Request,36.53,Closed
28715,12027,2025-08-29,Login Issue,18.71,Closed
28716,12028,2025-11-14,Bug,33.72,Resolved
28717,12029,2024-02-17,Bug,14.76,Resolved
28718,12029,2026-04-17,Login Issue,31.19,Closed
28719,12029,2024-08-07,Feature Request,18.32,Resolved
28720,12030,2025-01-22,Performance,18.72,Resolved
28721,12030,2026-02-04,Bug,16.21,Resolved
28722,12030,2026-02-25,Login Issue,26.84,Resolved
28723,12030,2026-04-15,Performance,29.37,Closed
28724,12033,2026-03-07,Feature Request,6.14,Resolved
28725,12033,2025-05-15,Login Issue,27.75,Closed
28726,12033,2025-05-16,Feature Request,15.96,Resolved
28727,12034,2025-05-11,Login Issue,17.84,Resolved
28728,12035,2025-03-14,Bug,31.56,Closed
28729,12036,2025-07-09,Login Issue,32.52,Resolved
28730,12036,2025-04-18,Login Issue,32.96,Closed
28731,12036,2026-03-15,Bug,18.5,Closed
28732,12037,2026-05-30,Billing,25.05,Closed
28733,12037,2026-05-23,Feature Request,24.61,Closed
28734,12037,2026-04-30,Billing,21.42,Resolved
28735,12038,2026-04-06,Performance,28.54,Resolved
28736,12038,2026-05-18,Performance,18.01,Resolved
28737,12038,2026-05-12,Bug,30.1,Closed
28738,12039,2026-04-23,Bug,22.9,Resolved
28739,12039,2026-02-28,Performance,24.53,Closed
28740,12039,2026-04-29,Performance,17.21,Closed
28741,12039,2026-03-28,Performance,23.07,Closed
28742,12039,2026-04-28,Performance,23.59,Resolved
28743,12039,2026-05-10,Performance,24.57,Closed
28744,12040,2024-11-12,Login Issue,16.27,Closed
28745,12040,2024-06-06,Billing,33.33,Closed
28746,12040,2024-12-01,Billing,20.47,Closed
28747,12040,2026-03-11,Bug,13.72,Closed
28748,12041,2026-03-31,Performance,8.24,Resolved
28749,12041,2024-07-18,Performance,24.92,Resolved
28750,12042,2026-04-30,Billing,27.36,Closed
28751,12042,2025-05-08,Feature Request,9.21,Resolved
28752,12042,2026-05-24,Performance,21.18,Closed
28753,12043,2025-06-21,Performance,21.1,Resolved
28754,12043,2026-02-11,Login Issue,22.77,Closed
28755,12043,2025-04-03,Feature Request,29.01,Closed
28756,12044,2025-11-30,Billing,10.87,Resolved
28757,12044,2026-05-02,Feature Request,17.62,Closed
28758,12045,2026-04-30,Performance,37.66,Closed
28759,12046,2026-05-08,Bug,20.05,Closed
28760,12046,2026-05-26,Feature Request,23.94,Closed
28761,12048,2025-11-29,Feature Request,30.71,Resolved
28762,12048,2026-05-18,Billing,21.34,Resolved
28763,12050,2025-10-02,Feature Request,27.11,Closed
28764,12050,2025-01-01,Billing,11.05,Closed
28765,12050,2025-07-30,Billing,31.41,Closed
28766,12050,2025-02-21,Login Issue,29.06,Closed
28767,12051,2026-03-18,Billing,22.3,Resolved
28768,12051,2026-04-25,Billing,27.34,Closed
28769,12051,2026-04-23,Bug,22.66,Resolved
28770,12052,2025-03-31,Performance,29.54,Resolved
28771,12052,2025-08-21,Billing,21.61,Closed
28772,12053,2025-12-26,Billing,44.93,Resolved
28773,12053,2024-11-14,Feature Request,26.4,Resolved
28774,12054,2026-01-14,Billing,36.46,Resolved
28775,12054,2025-05-17,Performance,29.96,Resolved
28776,12056,2025-11-09,Login Issue,13.01,Closed
28777,12057,2026-04-19,Billing,14.68,Closed
28778,12057,2026-04-06,Bug,27.05,Closed
28779,12057,2026-05-16,Billing,36.87,Resolved
28780,12057,2026-05-16,Billing,30.18,Closed
28781,12057,2026-05-11,Feature Request,30.38,Resolved
28782,12057,2026-04-07,Feature Request,32.54,Closed
28783,12057,2026-04-10,Billing,12.72,Closed
28784,12058,2026-02-11,Login Issue,26.03,Closed
28785,12058,2026-01-11,Login Issue,34.88,Resolved
28786,12058,2026-02-16,Login Issue,20.39,Closed
28787,12059,2025-11-01,Login Issue,22.96,Resolved
28788,12060,2025-04-13,Login Issue,45.54,Closed
28789,12062,2024-12-01,Feature Request,16.07,Resolved
28790,12064,2026-02-06,Performance,23.43,Closed
28791,12064,2024-06-26,Performance,24.05,Resolved
28792,12064,2025-07-25,Feature Request,24.78,Resolved
28793,12065,2025-01-05,Performance,6.38,Resolved
28794,12065,2023-11-27,Login Issue,4.94,Resolved
28795,12065,2024-02-23,Login Issue,23.55,Resolved
28796,12065,2026-04-24,Bug,32.69,Closed
28797,12065,2025-09-14,Feature Request,29.08,Closed
28798,12066,2026-01-19,Feature Request,14.79,Closed
28799,12066,2026-02-28,Bug,16.55,Closed
28800,12066,2026-04-12,Performance,25.7,Closed
28801,12066,2025-08-22,Feature Request,23.68,Closed
28802,12066,2026-02-12,Bug,11.54,Closed
28803,12066,2025-11-06,Performance,34.62,Closed
28804,12067,2026-01-23,Billing,32.65,Closed
28805,12067,2025-07-20,Performance,21.39,Closed
28806,12067,2025-06-07,Login Issue,22.88,Resolved
28807,12068,2024-11-06,Feature Request,13.78,Closed
28808,12068,2025-11-21,Performance,32.27,Closed
28809,12068,2026-05-01,Bug,19.95,Closed
28810,12068,2025-10-17,Login Issue,8.39,Resolved
28811,12068,2025-05-06,Billing,36.12,Closed
28812,12069,2026-05-23,Bug,7.93,Closed
28813,12069,2026-05-28,Login Issue,27.93,Resolved
28814,12070,2026-05-26,Billing,22.02,Closed
28815,12070,2026-05-29,Bug,19.94,Resolved
28816,12070,2026-05-22,Bug,19.99,Resolved
28817,12071,2024-11-25,Login Issue,20.16,Closed
28818,12071,2025-12-06,Bug,27.25,Resolved
28819,12072,2024-08-06,Feature Request,16.09,Closed
28820,12072,2026-05-06,Bug,29.48,Resolved
28821,12072,2025-02-08,Feature Request,21.71,Closed
28822,12073,2026-02-20,Billing,16.37,Closed
28823,12073,2023-09-27,Billing,36.06,Closed
28824,12074,2025-11-24,Billing,20.56,Closed
28825,12074,2026-02-25,Performance,30.23,Closed
28826,12074,2026-01-18,Performance,15.07,Resolved
28827,12074,2026-04-29,Billing,27.98,Closed
28828,12074,2026-01-24,Login Issue,11.16,Resolved
28829,12074,2025-10-30,Bug,24.53,Closed
28830,12075,2025-10-24,Billing,14.12,Closed
28831,12076,2026-05-31,Performance,20.02,Closed
28832,12076,2026-05-27,Feature Request,17.78,Resolved
28833,12076,2026-04-29,Billing,13.83,Closed
28834,12076,2026-04-24,Performance,18.68,Resolved
28835,12078,2023-09-25,Bug,17.56,Closed
28836,12078,2025-03-31,Login Issue,29.53,Resolved
28837,12079,2026-05-18,Feature Request,29.02,Closed
28838,12079,2026-03-19,Feature Request,25.64,Closed
28839,12079,2024-08-28,Bug,32.47,Resolved
28840,12079,2024-11-10,Login Issue,21.58,Closed
28841,12079,2026-03-28,Feature Request,26.01,Resolved
28842,12080,2026-04-27,Login Issue,23.97,Closed
28843,12080,2026-03-11,Performance,18.98,Resolved
28844,12081,2026-01-06,Bug,8.74,Resolved
28845,12081,2025-09-13,Performance,22.73,Resolved
28846,12081,2025-09-11,Bug,30.72,Closed
28847,12082,2025-09-11,Feature Request,25.65,Resolved
28848,12083,2025-12-25,Billing,8.98,Closed
28849,12083,2026-01-20,Billing,13.49,Resolved
28850,12084,2026-02-05,Bug,19.74,Resolved
28851,12084,2026-01-24,Feature Request,37.86,Closed
28852,12086,2024-10-01,Bug,15.43,Resolved
28853,12087,2026-04-06,Bug,38.57,Resolved
28854,12087,2025-11-25,Performance,8.4,Resolved
28855,12088,2026-03-29,Performance,3.43,Closed
28856,12088,2024-10-30,Feature Request,19.61,Closed
28857,12088,2025-09-22,Feature Request,17.97,Closed
28858,12089,2025-10-31,Billing,21.78,Closed
28859,12089,2024-11-14,Login Issue,29.98,Resolved
28860,12089,2026-03-03,Bug,35.34,Closed
28861,12089,2025-01-14,Login Issue,22.39,Closed
28862,12090,2026-05-26,Login Issue,19.89,Closed
28863,12090,2026-05-10,Billing,22.91,Closed
28864,12091,2024-08-12,Performance,12.85,Closed
28865,12092,2026-01-13,Bug,31.52,Closed
28866,12093,2026-04-08,Bug,17.9,Resolved
28867,12093,2025-12-10,Login Issue,35.78,Closed
28868,12095,2026-03-03,Billing,27.84,Resolved
28869,12096,2025-06-01,Bug,21.42,Closed
28870,12097,2026-04-07,Login Issue,29.35,Closed
28871,12097,2026-03-16,Billing,1.62,Closed
28872,12098,2025-10-17,Performance,32.99,Closed
28873,12098,2026-03-26,Login Issue,27.48,Closed
28874,12099,2025-01-17,Billing,26.66,Closed
28875,12099,2025-10-11,Performance,22.91,Resolved
28876,12099,2025-04-17,Bug,26.69,Closed
28877,12099,2024-07-03,Performance,26.53,Closed
28878,12100,2025-07-05,Billing,34.62,Closed
28879,12101,2024-10-09,Bug,29.74,Resolved
28880,12101,2025-08-31,Feature Request,23.61,Closed
28881,12101,2026-03-02,Login Issue,31.82,Closed
28882,12102,2026-04-05,Login Issue,19.97,Closed
28883,12102,2026-03-15,Login Issue,16.87,Closed
28884,12103,2025-09-04,Login Issue,31.48,Closed
28885,12103,2026-01-09,Billing,24.71,Resolved
28886,12103,2025-11-04,Billing,23.8,Resolved
28887,12104,2025-10-07,Login Issue,22.39,Resolved
28888,12104,2025-10-18,Performance,26.15,Resolved
28889,12104,2025-07-20,Billing,38.45,Closed
28890,12104,2025-02-24,Billing,35.57,Closed
28891,12105,2026-02-20,Billing,17.87,Closed
28892,12105,2025-10-31,Login Issue,39.09,Closed
28893,12105,2025-05-16,Performance,36.15,Resolved
28894,12106,2025-11-27,Login Issue,33.85,Resolved
28895,12106,2025-05-05,Billing,26.64,Resolved
28896,12106,2024-05-14,Performance,23.9,Resolved
28897,12107,2026-01-18,Feature Request,26.06,Closed
28898,12107,2026-04-03,Login Issue,15.96,Resolved
28899,12107,2026-05-21,Bug,30.08,Resolved
28900,12108,2024-09-23,Billing,18.78,Closed
28901,12108,2025-10-22,Bug,18.97,Resolved
28902,12109,2025-11-14,Feature Request,28.58,Resolved
28903,12109,2025-06-05,Billing,18.43,Resolved
28904,12110,2024-02-05,Bug,20.53,Closed
28905,12110,2024-09-12,Performance,19.05,Resolved
28906,12110,2023-12-29,Billing,18.74,Closed
28907,12111,2026-04-13,Bug,20.53,Closed
28908,12111,2025-02-22,Feature Request,25.75,Closed
28909,12112,2025-12-04,Performance,25.28,Resolved
28910,12113,2024-05-05,Bug,23.25,Closed
28911,12113,2025-04-23,Performance,22.19,Resolved
28912,12114,2025-08-30,Feature Request,29.42,Closed
28913,12114,2026-02-16,Feature Request,24.27,Resolved
28914,12114,2026-04-08,Bug,25.15,Resolved
28915,12115,2026-05-16,Billing,24.75,Resolved
28916,12115,2026-05-16,Billing,17.11,Resolved
28917,12116,2025-11-29,Performance,30.25,Closed
28918,12116,2025-03-18,Performance,20.44,Resolved
28919,12116,2026-05-06,Bug,19.08,Closed
28920,12116,2025-10-19,Performance,39.24,Resolved
28921,12117,2025-05-29,Performance,24.3,Resolved
28922,12117,2026-04-08,Login Issue,6.0,Closed
28923,12117,2025-11-17,Bug,40.67,Closed
28924,12118,2026-05-07,Billing,17.95,Resolved
28925,12118,2025-04-29,Bug,8.4,Resolved
28926,12118,2024-04-23,Feature Request,24.9,Closed
28927,12119,2026-01-14,Performance,19.66,Resolved
28928,12119,2026-04-12,Billing,24.2,Closed
28929,12119,2026-02-19,Feature Request,19.45,Resolved
28930,12120,2026-05-04,Bug,17.24,Resolved
28931,12120,2026-05-13,Performance,20.71,Resolved
28932,12121,2024-03-16,Login Issue,21.95,Resolved
28933,12121,2025-06-20,Billing,24.99,Closed
28934,12121,2025-11-04,Performance,19.79,Closed
28935,12122,2026-03-29,Feature Request,27.8,Resolved
28936,12123,2026-02-24,Performance,31.35,Closed
28937,12123,2024-10-09,Login Issue,23.11,Closed
28938,12123,2026-04-01,Performance,22.69,Resolved
28939,12124,2026-01-27,Login Issue,4.13,Closed
28940,12124,2026-04-24,Bug,19.25,Closed
28941,12125,2024-07-19,Login Issue,2.7,Closed
28942,12125,2024-09-16,Feature Request,31.9,Closed
28943,12126,2025-06-06,Performance,16.91,Resolved
28944,12127,2026-05-17,Performance,24.8,Resolved
28945,12127,2025-09-30,Bug,23.53,Resolved
28946,12128,2024-12-20,Bug,11.4,Closed
28947,12128,2025-08-19,Billing,24.17,Resolved
28948,12129,2026-02-19,Bug,24.77,Resolved
28949,12129,2026-05-22,Billing,12.09,Resolved
28950,12129,2026-05-05,Login Issue,28.07,Closed
28951,12130,2025-09-01,Bug,28.32,Closed
28952,12130,2026-04-20,Bug,31.76,Closed
28953,12130,2025-03-06,Performance,19.48,Resolved
28954,12130,2025-12-18,Performance,16.41,Closed
28955,12131,2025-12-14,Performance,21.24,Closed
28956,12131,2025-07-01,Bug,33.72,Closed
28957,12131,2026-03-16,Feature Request,25.06,Resolved
28958,12131,2025-10-11,Bug,24.45,Resolved
28959,12132,2025-01-17,Bug,23.64,Resolved
28960,12132,2026-03-04,Login Issue,29.15,Resolved
28961,12133,2025-03-18,Bug,24.24,Resolved
28962,12133,2026-03-10,Bug,29.26,Closed
28963,12133,2024-12-13,Feature Request,17.25,Resolved
28964,12133,2025-01-05,Feature Request,24.23,Closed
28965,12134,2025-09-17,Performance,25.77,Closed
28966,12134,2025-08-10,Performance,10.87,Closed
28967,12135,2025-04-03,Performance,21.32,Resolved
28968,12135,2025-07-30,Bug,24.6,Resolved
28969,12135,2026-02-02,Performance,43.69,Closed
28970,12135,2024-05-04,Performance,23.17,Resolved
28971,12135,2024-04-03,Login Issue,23.8,Resolved
28972,12136,2025-02-01,Feature Request,26.31,Closed
28973,12136,2025-02-23,Performance,22.29,Resolved
28974,12136,2026-03-13,Billing,33.25,Resolved
28975,12137,2026-05-06,Bug,19.65,Resolved
28976,12137,2025-06-06,Login Issue,17.11,Resolved
28977,12137,2026-04-27,Performance,32.26,Resolved
28978,12137,2025-07-21,Feature Request,7.52,Resolved
28979,12137,2025-07-27,Bug,21.51,Closed
28980,12138,2026-01-05,Login Issue,19.61,Resolved
28981,12138,2025-08-26,Feature Request,22.13,Resolved
28982,12138,2025-02-25,Billing,20.89,Resolved
28983,12138,2024-08-28,Bug,24.99,Resolved
28984,12141,2024-06-01,Login Issue,30.77,Closed
28985,12143,2026-04-30,Feature Request,25.66,Closed
28986,12145,2024-12-17,Performance,11.7,Resolved
28987,12145,2026-01-25,Performance,25.13,Resolved
28988,12145,2025-02-23,Billing,19.96,Resolved
28989,12146,2024-04-02,Billing,33.08,Closed
28990,12146,2025-08-17,Performance,23.77,Closed
28991,12147,2025-09-23,Billing,34.81,Resolved
28992,12147,2026-01-29,Login Issue,44.07,Closed
28993,12147,2025-07-09,Billing,18.19,Closed
28994,12147,2025-05-25,Bug,28.6,Resolved
28995,12148,2025-06-06,Feature Request,27.13,Closed
28996,12148,2025-08-12,Billing,13.34,Resolved
28997,12149,2025-08-16,Performance,23.97,Resolved
28998,12149,2025-10-17,Bug,15.03,Closed
28999,12149,2025-12-04,Login Issue,19.12,Closed
29000,12149,2024-12-01,Performance,19.62,Resolved
29001,12149,2025-08-06,Bug,11.4,Resolved
29002,12150,2024-03-20,Bug,32.61,Resolved
29003,12151,2026-02-10,Performance,23.87,Resolved
29004,12151,2025-09-24,Performance,13.83,Closed
29005,12151,2026-01-13,Login Issue,22.4,Closed
29006,12151,2026-04-07,Feature Request,1.75,Resolved
29007,12152,2023-12-25,Performance,29.82,Closed
29008,12152,2025-12-25,Bug,20.25,Resolved
29009,12152,2025-02-11,Bug,23.18,Resolved
29010,12152,2025-10-26,Billing,22.83,Closed
29011,12152,2025-08-26,Bug,38.24,Closed
29012,12153,2026-02-21,Feature Request,30.46,Resolved
29013,12153,2025-08-21,Billing,21.78,Closed
29014,12153,2025-11-27,Feature Request,17.5,Resolved
29015,12153,2025-04-11,Login Issue,26.78,Resolved
29016,12154,2026-03-07,Billing,22.63,Closed
29017,12154,2026-03-05,Feature Request,2.47,Closed
29018,12154,2026-05-07,Billing,21.8,Closed
29019,12154,2026-05-10,Performance,15.32,Resolved
29020,12154,2026-05-10,Feature Request,30.41,Resolved
29021,12154,2026-03-01,Bug,14.42,Resolved
29022,12154,2026-04-08,Login Issue,41.21,Resolved
29023,12154,2026-05-10,Login Issue,20.92,Closed
29024,12155,2026-01-03,Feature Request,13.37,Resolved
29025,12156,2025-03-11,Billing,29.25,Resolved
29026,12156,2025-04-12,Performance,30.39,Resolved
29027,12158,2025-12-13,Feature Request,16.24,Closed
29028,12158,2025-05-03,Login Issue,11.88,Closed
29029,12158,2024-09-30,Login Issue,16.31,Closed
29030,12158,2025-08-01,Billing,22.29,Closed
29031,12159,2026-05-20,Login Issue,16.9,Resolved
29032,12159,2026-05-09,Feature Request,13.6,Resolved
29033,12160,2026-01-23,Billing,26.87,Closed
29034,12160,2026-03-14,Performance,41.73,Resolved
29035,12160,2025-12-21,Feature Request,32.7,Resolved
29036,12161,2026-01-11,Bug,21.43,Resolved
29037,12161,2025-06-06,Login Issue,6.25,Closed
29038,12161,2025-08-27,Billing,27.48,Resolved
29039,12162,2026-03-21,Billing,15.57,Closed
29040,12163,2025-12-18,Performance,37.71,Resolved
29041,12163,2025-05-17,Login Issue,31.02,Resolved
29042,12163,2025-05-21,Login Issue,19.55,Resolved
29043,12164,2025-12-06,Login Issue,12.87,Resolved
29044,12164,2025-08-20,Billing,24.83,Closed
29045,12164,2026-03-23,Bug,23.11,Resolved
29046,12164,2025-11-26,Performance,24.79,Resolved
29047,12165,2025-08-21,Performance,28.87,Closed
29048,12165,2024-10-15,Bug,22.22,Resolved
29049,12166,2025-12-31,Feature Request,36.35,Resolved
29050,12166,2026-01-13,Login Issue,16.97,Resolved
29051,12167,2024-04-19,Login Issue,25.12,Closed
29052,12167,2024-08-10,Login Issue,11.53,Closed
29053,12167,2025-02-07,Billing,15.72,Resolved
29054,12167,2025-11-15,Login Issue,13.27,Closed
29055,12167,2024-07-21,Bug,20.92,Resolved
29056,12168,2026-05-29,Billing,39.89,Closed
29057,12169,2026-05-07,Feature Request,23.49,Closed
29058,12169,2024-12-24,Feature Request,22.35,Closed
29059,12170,2025-05-08,Performance,14.59,Closed
29060,12171,2024-08-22,Bug,31.15,Closed
29061,12171,2024-08-12,Bug,30.92,Closed
29062,12173,2025-02-23,Billing,34.35,Closed
29063,12174,2026-04-14,Login Issue,0.85,Resolved
29064,12174,2026-04-19,Feature Request,25.77,Resolved
29065,12174,2026-03-17,Feature Request,19.46,Closed
29066,12174,2026-04-22,Bug,21.66,Closed
29067,12174,2026-05-08,Performance,27.73,Closed
29068,12174,2026-02-14,Feature Request,15.63,Closed
29069,12175,2023-11-10,Billing,21.03,Resolved
29070,12175,2026-04-23,Feature Request,24.92,Closed
29071,12175,2024-09-03,Performance,13.78,Closed
29072,12176,2026-04-25,Feature Request,16.21,Resolved
29073,12176,2026-04-29,Bug,31.61,Resolved
29074,12176,2026-04-22,Bug,22.9,Closed
29075,12177,2026-01-01,Login Issue,27.44,Resolved
29076,12177,2026-03-19,Bug,10.52,Resolved
29077,12177,2024-12-24,Feature Request,28.38,Closed
29078,12177,2026-01-10,Feature Request,13.11,Resolved
29079,12177,2024-10-02,Billing,25.63,Resolved
29080,12179,2025-07-11,Feature Request,16.43,Resolved
29081,12181,2024-10-03,Billing,24.35,Closed
29082,12181,2024-02-04,Login Issue,23.71,Closed
29083,12181,2024-09-12,Performance,15.79,Resolved
29084,12181,2026-02-26,Feature Request,22.15,Resolved
29085,12181,2024-06-02,Feature Request,5.13,Resolved
29086,12181,2026-01-12,Bug,23.47,Closed
29087,12182,2025-09-09,Login Issue,21.83,Closed
29088,12182,2025-08-09,Bug,34.27,Resolved
29089,12183,2025-02-02,Billing,21.07,Resolved
29090,12183,2026-01-18,Bug,30.56,Resolved
29091,12183,2025-05-24,Bug,27.83,Resolved
29092,12185,2026-05-21,Bug,15.52,Closed
29093,12185,2025-01-19,Performance,19.87,Closed
29094,12186,2024-11-05,Performance,20.7,Closed
29095,12187,2025-08-20,Billing,10.19,Resolved
29096,12187,2024-09-13,Billing,10.1,Resolved
29097,12187,2025-09-25,Billing,25.66,Closed
29098,12188,2024-11-19,Bug,14.25,Resolved
29099,12188,2024-11-17,Bug,21.15,Closed
29100,12188,2025-11-15,Login Issue,32.55,Resolved
29101,12189,2024-12-16,Feature Request,32.21,Closed
29102,12190,2026-04-21,Login Issue,29.15,Resolved
29103,12190,2025-12-29,Performance,26.56,Closed
29104,12190,2025-05-03,Bug,29.67,Closed
29105,12191,2025-12-13,Performance,34.64,Closed
29106,12191,2025-09-21,Bug,31.8,Closed
29107,12192,2025-07-20,Bug,27.75,Closed
29108,12192,2025-07-12,Login Issue,10.36,Resolved
29109,12192,2026-03-17,Billing,35.9,Closed
29110,12192,2026-05-17,Bug,25.94,Resolved
29111,12192,2025-07-18,Billing,24.65,Resolved
29112,12193,2026-05-29,Billing,23.25,Resolved
29113,12193,2026-05-23,Billing,30.48,Resolved
29114,12193,2026-05-08,Bug,9.44,Resolved
29115,12194,2025-10-23,Billing,23.79,Resolved
29116,12194,2024-04-14,Login Issue,24.56,Resolved
29117,12195,2025-09-03,Performance,33.79,Closed
29118,12195,2026-02-07,Bug,24.93,Resolved
29119,12196,2025-09-18,Performance,9.53,Resolved
29120,12196,2026-01-23,Login Issue,27.31,Closed
29121,12197,2025-03-27,Login Issue,32.91,Resolved
29122,12197,2026-02-21,Performance,16.19,Closed
29123,12197,2025-11-03,Feature Request,22.36,Resolved
29124,12197,2024-11-06,Feature Request,23.82,Resolved
29125,12197,2026-03-01,Performance,32.86,Resolved
29126,12197,2025-01-08,Performance,33.08,Resolved
29127,12197,2025-06-04,Billing,22.95,Closed
29128,12198,2026-01-02,Billing,20.23,Resolved
29129,12198,2025-12-02,Performance,32.77,Closed
29130,12199,2026-01-12,Login Issue,16.73,Resolved
29131,12199,2025-01-28,Feature Request,25.19,Resolved
29132,12200,2025-11-02,Performance,19.22,Closed
29133,12201,2024-10-25,Bug,22.33,Resolved
29134,12201,2025-07-24,Performance,27.04,Resolved
29135,12201,2024-12-26,Feature Request,34.78,Resolved
29136,12201,2025-10-24,Performance,24.5,Resolved
29137,12202,2025-11-06,Feature Request,23.5,Closed
29138,12202,2026-03-14,Feature Request,19.99,Resolved
29139,12202,2026-04-08,Bug,13.86,Resolved
29140,12202,2025-10-30,Bug,19.92,Resolved
29141,12202,2025-11-14,Bug,27.22,Resolved
29142,12203,2025-11-19,Login Issue,19.96,Closed
29143,12203,2026-01-21,Feature Request,17.2,Resolved
29144,12204,2024-04-29,Performance,11.52,Closed
29145,12204,2025-02-03,Bug,34.99,Closed
29146,12205,2024-06-07,Bug,21.43,Resolved
29147,12205,2024-02-25,Feature Request,13.56,Closed
29148,12205,2025-04-22,Bug,17.29,Resolved
29149,12206,2026-03-11,Bug,34.91,Resolved
29150,12207,2025-05-29,Feature Request,32.77,Closed
29151,12208,2026-03-08,Bug,38.09,Resolved
29152,12208,2026-01-02,Feature Request,27.67,Resolved
29153,12208,2025-09-18,Feature Request,15.3,Closed
29154,12208,2026-04-15,Bug,40.15,Closed
29155,12208,2026-04-20,Billing,38.94,Resolved
29156,12209,2025-05-16,Performance,18.12,Resolved
29157,12209,2025-07-02,Feature Request,25.64,Closed
29158,12209,2025-03-29,Login Issue,18.65,Resolved
29159,12209,2024-12-30,Billing,29.33,Resolved
29160,12209,2026-04-10,Billing,32.97,Closed
29161,12211,2026-04-29,Performance,7.03,Resolved
29162,12211,2026-05-24,Billing,22.78,Resolved
29163,12211,2026-05-24,Bug,19.18,Resolved
29164,12212,2024-11-14,Login Issue,14.49,Resolved
29165,12212,2024-10-23,Login Issue,11.76,Resolved
29166,12213,2025-02-26,Billing,24.18,Closed
29167,12213,2025-05-30,Feature Request,33.47,Closed
29168,12213,2025-05-28,Bug,21.28,Closed
29169,12214,2025-10-26,Performance,22.79,Resolved
29170,12214,2026-01-01,Performance,21.65,Closed
29171,12215,2026-02-03,Billing,7.62,Resolved
29172,12217,2025-06-11,Feature Request,10.84,Resolved
29173,12217,2025-04-28,Feature Request,9.27,Closed
29174,12218,2025-12-12,Feature Request,30.09,Resolved
29175,12218,2026-05-10,Login Issue,6.72,Closed
29176,12218,2025-06-25,Performance,24.78,Closed
29177,12218,2024-12-23,Bug,22.69,Closed
29178,12219,2025-11-08,Billing,26.1,Resolved
29179,12219,2025-11-20,Bug,24.56,Resolved
29180,12219,2025-06-03,Performance,40.77,Closed
29181,12219,2025-04-05,Billing,7.04,Resolved
29182,12219,2026-02-24,Performance,27.47,Closed
29183,12219,2025-05-15,Feature Request,22.73,Closed
29184,12220,2025-11-04,Bug,42.13,Closed
29185,12220,2024-12-11,Performance,21.35,Resolved
29186,12221,2024-12-18,Login Issue,35.71,Closed
29187,12222,2024-07-10,Billing,26.85,Resolved
29188,12222,2025-05-12,Login Issue,31.3,Resolved
29189,12222,2025-06-27,Login Issue,28.87,Closed
29190,12223,2025-12-13,Login Issue,34.14,Resolved
29191,12223,2026-05-18,Performance,36.74,Closed
29192,12224,2025-05-29,Performance,17.49,Closed
29193,12224,2026-04-14,Performance,21.28,Resolved
29194,12224,2025-01-25,Login Issue,9.79,Resolved
29195,12224,2024-10-30,Performance,27.52,Closed
29196,12224,2025-09-27,Billing,26.45,Closed
29197,12225,2024-03-11,Feature Request,27.83,Resolved
